LocationEvent,Aranjah,-32573.492188,-26335.855469,434.595947,19:37:3.459
LocationEvent,frankof,-26838.619141,-23524.994141,465.648834,19:37:3.459
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:3.459
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:4.455
LocationEvent,-=SnakeEyes=-,-33824.925781,-16709.230469,412.423035,19:37:4.455
LocationEvent,frankof,-26411.349609,-22798.414063,419.019897,19:37:4.455
LocationEvent,largsarg,33764.101563,28078.035156,518.590027,19:37:4.455
LocationEvent,Keebler750,21880.8125,39710.535156,399.569214,19:37:4.455
LocationEvent,Aranjah,-32483.753906,-26333.085938,432.199127,19:37:4.455
LocationEvent,acka,-32024.701172,-23885.736328,447.162994,19:37:4.455
LocationEvent,Cosmo,-38616.652344,-27833.386719,404.464417,19:37:4.455
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:4.455
LocationEvent,|-[U||S||A]-DannyBoy|,33893.316406,29935.880859,437.34433,19:37:4.455
LocationEvent,cavably,25534.802734,38766.722656,422.819275,19:37:4.455
LocationEvent,cavably,24328.529297,39287.078125,406.70874,19:37:5.452
LocationEvent,frankof,-25622.597656,-22355.244141,426.743622,19:37:5.452
LocationEvent,|-[U||S||A]-DannyBoy|,33373.660156,29447.552734,459.084351,19:37:5.452
LocationEvent,-=SnakeEyes=-,-33945.15625,-16106.980469,412.355133,19:37:5.452
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:5.453
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:5.453
LocationEvent,Keebler750,20867.427734,39606.058594,436.388702,19:37:5.453
LocationEvent,largsarg,33508.699219,28173.992188,517.520325,19:37:5.453
LocationEvent,Cosmo,-38550.0,-27173.267578,403.913818,19:37:5.453
LocationEvent,Aranjah,-32287.681641,-26394.941406,427.361786,19:37:5.453
LocationEvent,acka,-32015.324219,-23884.365234,448.067413,19:37:5.453
LocationEvent,acka,-32015.375,-23884.371094,448.037781,19:37:6.450
LocationEvent,|-[U||S||A]-DannyBoy|,32991.75,29332.351563,465.897156,19:37:6.450
LocationEvent,Aranjah,-31847.396484,-26565.925781,416.488007,19:37:6.450
LocationEvent,frankof,-24820.634766,-21941.435547,404.452942,19:37:6.450
LocationEvent,cavably,23108.457031,39599.132813,416.200348,19:37:6.450
LocationEvent,Cosmo,-38603.605469,-26437.175781,407.430328,19:37:6.450
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:6.450
LocationEvent,-=SnakeEyes=-,-34099.496094,-15334.237305,412.907959,19:37:6.450
LocationEvent,largsarg,33038.730469,28302.449219,518.300415,19:37:6.450
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:6.450
LocationEvent,Keebler750,20809.966797,39500.847656,421.44043,19:37:6.450
LocationEvent,Keebler750,20774.513672,39464.320313,420.848236,19:37:7.472
LocationEvent,Aranjah,-31347.513672,-26838.375,413.595612,19:37:7.472
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:7.472
LocationEvent,|-[U||S||A]-DannyBoy|,32761.986328,29273.238281,472.299957,19:37:7.472
LocationEvent,acka,-32015.375,-23884.371094,448.037781,19:37:7.472
LocationEvent,largsarg,32439.888672,28421.166016,517.872437,19:37:7.472
LocationEvent,cavably,22284.837891,39706.347656,400.062195,19:37:7.472
LocationEvent,frankof,-24106.150391,-21409.617188,414.952393,19:37:7.472
LocationEvent,-=SnakeEyes=-,-34257.253906,-14504.929688,416.32666,19:37:7.472
LocationEvent,Cosmo,-38693.132813,-25626.259766,426.240875,19:37:7.472
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:7.472
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:8.469
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:8.469
LocationEvent,Cosmo,-38714.539063,-24738.677734,456.514221,19:37:8.469
LocationEvent,Aranjah,-30795.884766,-27289.828125,409.034729,19:37:8.469
LocationEvent,Keebler750,20698.988281,39556.441406,422.221252,19:37:8.469
LocationEvent,-=SnakeEyes=-,-34482.816406,-13486.674805,414.210449,19:37:8.469
LocationEvent,acka,-32015.375,-23884.371094,448.037781,19:37:8.469
LocationEvent,|-[U||S||A]-DannyBoy|,32279.296875,29148.541016,479.973999,19:37:8.469
LocationEvent,frankof,-23279.396484,-20793.712891,424.203247,19:37:8.469
LocationEvent,largsarg,31800.037109,28330.554688,526.498535,19:37:8.469
LocationEvent,cavably,21974.621094,39704.082031,401.476288,19:37:8.469
LocationEvent,cavably,21913.488281,39680.410156,407.978424,19:37:9.471
LocationEvent,Cosmo,-38369.605469,-24116.267578,453.364258,19:37:9.471
LocationEvent,largsarg,31521.482422,28045.804688,543.572144,19:37:9.471
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:9.471
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:9.471
LocationEvent,frankof,-22381.658203,-20126.136719,406.520966,19:37:9.471
LocationEvent,Keebler750,20673.671875,39599.40625,423.394287,19:37:9.471
LocationEvent,Aranjah,-30112.566406,-27822.283203,405.926727,19:37:9.471
LocationEvent,|-[U||S||A]-DannyBoy|,31607.445313,28975.300781,490.712677,19:37:9.471
LocationEvent,-=SnakeEyes=-,-34744.023438,-12387.371094,412.365143,19:37:9.471
LocationEvent,acka,-32015.375,-23884.371094,448.037781,19:37:9.471
LocationEvent,acka,-31914.742188,-23875.722656,457.879517,19:37:10.468
LocationEvent,largsarg,31540.625,28085.777344,541.22345,19:37:10.468
LocationEvent,-=SnakeEyes=-,-34905.609375,-11227.736328,412.422607,19:37:10.468
LocationEvent,Cosmo,-37777.558594,-23567.40625,431.409698,19:37:10.468
LocationEvent,cavably,21845.75,39659.246094,406.624359,19:37:10.468
LocationEvent,|-[U||S||A]-DannyBoy|,30819.802734,28773.384766,500.20697,19:37:10.468
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:10.468
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:10.468
LocationEvent,Aranjah,-29320.828125,-28435.25,416.403473,19:37:10.468
LocationEvent,frankof,-21470.191406,-19603.099609,388.645081,19:37:10.468
LocationEvent,Keebler750,20803.599609,39511.359375,417.072693,19:37:10.468
LocationEvent,-=SnakeEyes=-,-34607.128906,-10198.820313,411.450867,19:37:11.462
LocationEvent,Keebler750,20772.865234,39474.542969,428.059021,19:37:11.462
LocationEvent,frankof,-20744.988281,-19689.417969,413.395508,19:37:11.462
LocationEvent,largsarg,31523.613281,27985.441406,546.896973,19:37:11.462
LocationEvent,acka,-31466.193359,-23839.962891,466.389221,19:37:11.462
LocationEvent,Aranjah,-28561.287109,-29033.902344,414.285736,19:37:11.462
LocationEvent,cavably,21862.675781,39668.757813,407.659546,19:37:11.462
LocationEvent,Cosmo,-37025.390625,-23009.478516,424.478851,19:37:11.462
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:11.462
LocationEvent,|-[U||S||A]-DannyBoy|,30191.212891,28687.806641,502.329346,19:37:11.462
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:11.462
LocationEvent,frankof,-20179.275391,-20177.810547,414.472046,19:37:12.464
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:12.464
LocationEvent,|-[U||S||A]-DannyBoy|,29551.800781,28634.068359,502.95108,19:37:12.464
LocationEvent,Keebler750,20474.695313,39465.183594,423.075928,19:37:12.464
LocationEvent,-=SnakeEyes=-,-33964.03125,-9759.116211,411.937958,19:37:12.465
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:12.465
LocationEvent,acka,-30705.511719,-23789.052734,419.826263,19:37:12.465
LocationEvent,largsarg,31661.587891,27774.115234,558.422668,19:37:12.465
LocationEvent,Cosmo,-36194.054688,-22615.136719,431.802338,19:37:12.465
LocationEvent,Aranjah,-27854.753906,-29589.193359,403.8508,19:37:12.465
LocationEvent,cavably,21640.765625,39619.214844,409.979797,19:37:12.465
LocationEvent,|-[U||S||A]-DannyBoy|,28753.320313,28572.214844,498.477966,19:37:13.461
LocationEvent,cavably,21214.130859,39570.910156,413.133331,19:37:13.461
LocationEvent,Aranjah,-27126.341797,-30160.798828,412.77066,19:37:13.461
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:13.461
LocationEvent,frankof,-19541.046875,-20745.412109,401.566223,19:37:13.461
LocationEvent,Cosmo,-35222.691406,-22324.050781,411.59848,19:37:13.461
LocationEvent,-=SnakeEyes=-,-33571.335938,-9803.501953,412.385895,19:37:13.461
LocationEvent,Keebler750,20014.640625,39488.605469,420.195221,19:37:13.461
LocationEvent,largsarg,31934.927734,27428.849609,574.774536,19:37:13.461
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:13.461
LocationEvent,acka,-29794.109375,-23754.3125,482.725677,19:37:13.461
LocationEvent,Aranjah,-26445.042969,-30700.505859,404.222168,19:37:14.461
LocationEvent,acka,-29011.8125,-23985.939453,490.426697,19:37:14.461
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:14.461
LocationEvent,cavably,20640.242188,39539.710938,420.927704,19:37:14.461
LocationEvent,|-[U||S||A]-DannyBoy|,27800.519531,28521.029297,488.289886,19:37:14.461
LocationEvent,largsarg,32215.646484,26910.587891,589.874329,19:37:14.461
LocationEvent,frankof,-18826.109375,-21059.625,398.160492,19:37:14.461
LocationEvent,Tear,-35092.59375,-27587.128906,403.717743,19:37:14.461
LocationEvent,Keebler750,19412.125,39513.40625,411.380981,19:37:14.461
LocationEvent,Cosmo,-34145.246094,-21951.126953,409.553833,19:37:14.461
LocationEvent,-=SnakeEyes=-,-33220.859375,-9650.583984,412.349274,19:37:14.461
LocationEvent,-=SnakeEyes=-,-32898.246094,-9254.509766,412.390228,19:37:15.461
LocationEvent,caterpillar,35643.878906,44885.902344,411.966553,19:37:15.461
LocationEvent,Cosmo,-32965.398438,-21539.160156,413.332458,19:37:15.461
LocationEvent,acka,-28134.041016,-24496.455078,474.489532,19:37:15.461
LocationEvent,Aranjah,-25844.058594,-31041.119141,404.822052,19:37:15.461
LocationEvent,Keebler750,18660.107422,39546.277344,415.215393,19:37:15.461
